frame_completion_ratio,player_shot_ball,shot_speed,player_1_position_x,player_1_position_y,player_2_position_x,player_2_position_y,player_serve,point_winner
0.125,1,34.94779788673216,1696.5454248684284,529.2060823877281,1773.21781957837,80.76062000084981,1,1
0.29375,2,47.05967557040468,1709.233517586182,532.9528171771444,1824.8087152553724,85.47612325112519,1,1
0.415625,1,5.6772670273013,1672.4731352145568,528.0767298729215,1761.126448534121,82.95592527442777,1,1
0.45,1,48.773054138842866,1667.040087938788,528.556612414282,1755.785603971858,82.68431470050587,1,1
0.571875,2,66.84986520642549,1715.269083205452,528.5352074944616,1800.958353512194,80.85164642070274,1,1
0.6625,1,36.70501431365402,1708.7294768658498,526.0887454064539,1806.0353666051558,82.34476637223798,1,1
