frame_completion_ratio,player_shot_ball,shot_speed,player_1_position_x,player_1_position_y,player_2_position_x,player_2_position_y,player_serve,point_winner
0.16049382716049382,1,36.93217552009942,1685.9529243974214,525.5554672866006,1767.8927480685013,70.27393377678712,2,2
0.41975308641975306,2,42.8909917375942,1720.5691921405812,533.3994439272784,1796.8579156091341,73.10792511645393,2,2
